Strategy return series
-0.00969657
0.0600197
-0.0203557
0.0035008
-0.0170106
-0.00895065
0.0225536
-0.0251288
-0.0331966
0.023876
0.0301111
0.0156586
-0.00659845
0.00910965
-0.0167634
0.0204458
-0.00999571
0.010678
0.0283516
0.0397672
-0.00688472
0.00444605
0.00986443
-0.00682075
0.0458366
0.0636456
0.0221117
0.0147016
0.0177101
-0.0320291
0.0267621
0.0141117
-0.0150925
0.0192092
0.0021977
-0.0395849
-0.00337799
0.0156354
0.0232181
0.0207012
0.00380473
0.0129897
0.0114415
-0.0227531
0.025025
-0.0392601
0.00290902
-0.0111821
0.00528365
0.0564315
-0.0371056
-0.00759637
-0.0015293
0.0136125
0.0276334
0.0147555
-0.0122697
0.0274493
0.0162712
0.0487265
0.00144094
0.0287187
-0.0217541
-0.0125044
0.0292999
-0.0147775
-0.0434181
0.00069909
-0.00520355
-0.00079419
-0.0245455
-0.0411149
0.0437913
-0.0276604
0.00446668
-0.0200103
-0.0201531
-0.039432
0.011343
0.0239542
0.0114091
-0.000967827
0.00388108
-0.0274591
0.00655384
0.00383362
0.0322502
-0.0252679
0.0158419
0.0533269
0.0472185
-0.0698545
0.0294951
0.0046846
-0.0481365
0.000614396
0.00262738
0.0175678
0.020847
-0.00556976
-0.0378
0.0686679
0.0102333
-0.00438601
0.00369459
0.0342252
0.0251464
0.0357672
0.00956198
0.0100905
0.0185602
0.0245047
0.0037358
-0.00763425
-0.0104607
-0.0181003
-0.00770857
0.00758543
0.00284548
0.0513691
0.0181163
0.00544883
0.0275712
0.0092479
0.0275625
-0.0379117
0.00869035
-0.0041429
0.00502666
0.0287565
0.0314656
-0.0153183
-0.0227673
-0.00297136
0.000464741
-0.0189558
0.0174881
-0.00569515
0.0148669
0.00107201
0.0134202
-0.0951967
0.0324541
-0.0270592
0.00305623
0.0371247
0.0339063
0.0299386
0.0091137
-0.0126824
-0.0115292
0.0610903
0.0171065
-0.0118512
-0.00607358
-0.0093316
-0.00124147
-0.0237202
-0.0265672
0.0303941
-0.0181205
0.00694774
-0.060096
0.00185057
0.0499576
-0.0469447
0.0557476
0.0314534
0.0166842
0.0137808
-0.0251957
0.0426751
0.0115263
0.0342026
0.0121976
0.0161361
-0.0155113
-0.071559
0.0153613
0.0199183
-0.0191983
-0.00753386
0.02823
-0.0343383
0.0216082
0.0322707
0.0139892
-0.029218
0.0747165
0.0162875
-0.0164579
0.0682596
0.0288768
-0.0277234
0.0153226
0.0175438
0.0585263
-0.0322104
-0.0156723
-0.0417429
-0.0212231
0.0318573
0.0353625
0.0253988
0.00139306
-0.0386891
-0.0134887
0.0733398
0.0180365
-0.0404214
0.0238836
0.0475404
-0.0741941
-0.0272651
0.0184143
0.0857296
0.00436124
0.0263674
0.00221088
0.0108478
-0.0565024
-0.0677614
0.0646302
0.029215
-0.0212913
-0.0800709
0.177657
-0.0230452
0.106801
0.0476169
-0.0512895
0.127566
-0.290474
-0.0572648
0.00982431
0.0623311
0.0137901
-0.0104449
-0.0696111
0.0582446
-0.0966324
-0.122763
-0.0695543
-0.0139861
-0.130157
-0.131668
-0.066078
0.0230477
-0.00507747
0.00178709
-0.0446058
0.0277626
0.0791477
0.113251
-0.107025
-0.00337987
-0.0356631
-0.0892895
0.0300243
-0.00639644
0.0478271
-0.0461044
0.028258
-0.013619
0.00899226
-0.0219701
-0.0478571
0.0213919
0.0412369
0.00779788
-0.0059395
0.0484757
0.0133343
0.0341934
-0.0058499
-0.0360241
-0.0232169
0.0667647
0.000950313
-0.0312696
0.00980179
-0.0101467
0.024922
-0.054767
-0.0117903
0.01976
0.0135268
-0.0172539
0.00611808
0.0338375
-0.0571026
0.0182291
-0.0390035
-0.0153713
-0.0591225
-0.00267639
0.00586421
-0.00635887
0.0819744
-0.0172731
-0.0122149
0.0485655
0.03346
0.0459104
-0.0637676
0.00687645
-0.0124379
-0.0521001
0.0110333
0.00398908
0.00893873
-0.00289908
0.0423379
0.0326466
-0.00157948
0.00922432
-0.0115876
-0.00881096
-0.0142447
-0.0154536
-0.0286322
0.0114625
-0.0230565
-0.029031
0.00335167
0.00723402
-0.0337089
-0.0302376
0.00810181
0.030595
-0.026775
-0.0191294
-0.0050499
-0.0351715
0.0212541
-0.016108
-0.0215209
0.00972119
0.0171392
0.016381
0.0282911
-0.0339706
-0.0169052
-0.00241706
0.0123724
-0.0586375
0.0628633
-0.0027131
0.0134384
-0.0130139
0.0425774
-0.0209648
0.00595691
-0.000223875
0.0125396
0.0187044
0.0217233
-0.0201075
-0.00504491
0.00637586
0.0232287
0.000455684
0.0145735
0.015908
-0.0107625
-0.0194188
0.0194433
0.0476801
-0.017408
0.0485188
-0.0169329
0.00598994
-0.0802692
0.0168124
-0.000547728
-0.0392499
0.0336789
0.0202128
-0.0107721
-0.00680962
0.0364884
-0.00508566
-0.0410427
0.00745107
0.0525173
-0.0318463
-0.0407157
-0.0207572
0.027463
-0.00308186
0.0146714
0.0363852
0.0113649
-0.0243456
-0.00103092
-0.0563531
-0.0227047
-0.0242373
-0.00593489
0.0219237
0.047801
0.0104139
0.0671072
-0.0234254
-0.00647105
0.00782518
-0.0366438
-0.0441177
-0.0146583
-0.00175547
0.0106736
-0.0135868
0.0146344
-0.0631957
-0.0179935
0.0327579
0.0179412
-0.0110705
0.00800302
0.0979255
0.00893665
0.00132835
0.000348877
0.043786
0.00579675
-0.00673356
-0.0099245
-0.0138263
-0.00426277
-0.00604938
-0.0153555
0.00581159
-0.0614309
0.0123723
-0.0374901
0.0139711
-0.0132302
-0.02514
-0.0188481
-0.021459
0.0231346
0.0269956
0.00460713
-0.00237452
0.00591125
-0.0251228
-0.017785
0.0153917
0.0358205
0.0129988
0.0275447
0.00610404
0.0200025
0.0503909
-0.0220467
0.0293306
-0.0445404
-0.0122435
0.0146624
-0.00811798
-0.00877641
0.0166709
-0.0207424
-0.0136486
0.00579094
-0.0319924
-0.0036554
-0.0190438
-0.0182843
0.0228365
-0.00279976
0.00483163
0.0226917
0.022169
0.0299397
-0.0297433
0.0262958
-0.0210204
0.0137286
0.0218771
0.0226166
-0.0229634
0.00197516
-0.0264239
-0.00761991
0.00476989
-0.001206
0.0494537
0.00542126
0.0410028
-0.00764693
0.00214522
-0.0197513
0.0208305
0.00179872
-0.00766124
0.0274939
0.0307531
0.00938546
-0.0689125
0.0340652
0.0332567
0.0122693
0.0254268
0.0208333
0.0430015
-0.00576819
0.0239853
-0.0530811
0.0276871
-0.0102468
-0.0228517
-0.0257584
-0.00719651
0.0152456
-0.00937747
0.0301671
0.0479848
-0.00926987
0.0372048
0.000947631
0.0392519
-0.0196563
-0.0086842
0.00824681
-0.0406667
0.0181653
-0.0159052
-0.0212557
-0.00756932
-0.00343923
-0.00291385
0.0161628
0.0051996
0.0405131
0.00164022
-0.0065144
0.0183033
-0.0146949
-0.00955806
0.0523644
0.0235045
-0.0920272
-0.00720504
0.0126443
0.017832
-0.00222934
-0.0573066
0.0695335
0.0253247
-0.023787
0.0145861
-0.00101129
-0.0166912
0.0390376
-0.019137
-0.0278319
-0.00634829
0.00969456
-0.00637135
0.0138303
0.0567506
-0.00514365
0.0103779
0.0098157
-0.0238165
0.0495546
-0.00215797
0.00963118
0.0157536
0.0406209
0.0217842
-0.00349645
-0.00431766
-0.0415661
-0.045663
-0.0117348
-0.00772483
0.00701421
0.0201903
0.0176111
-0.0045494
-0.0052967
-0.0169856
0.0173239
0.00863108
-0.00850024
-0.00137137
0.0257099
-0.0164596
-0.0370782
0.0694189
-0.0060159
-0.0227634
0.0184922
-0.00618519
0.0249965
0.0163666
0.0512696
-0.00848973
