Strategy return series
-0.0182455
0.046715
-0.0214988
-0.00104326
-0.0157598
-0.00834499
0.0167233
-0.0232346
-0.0333541
0.0192947
0.0307346
0.0148983
-0.0176549
0.00397051
-0.0229815
0.0210415
-0.00519537
0.00740319
0.0369445
0.0456379
-0.00160719
0.00665672
0.0109677
-0.00263547
0.0448531
0.0700754
0.0262879
0.0133355
0.0212786
-0.0334826
0.032806
0.0177148
-0.0166282
0.0218113
0.00228245
-0.0488608
-0.000980346
0.0179974
0.0250847
0.031342
-0.00298124
0.0215081
0.00569401
-0.031668
0.0276635
-0.0456672
0.00643488
-0.0198813
0.0108851
0.0559814
-0.0353547
-0.020587
-0.000665515
0.0181801
0.0243397
0.010299
-0.0199614
0.0294038
0.00418078
0.0383876
0.00353741
0.0362405
-0.0250269
-0.0172053
0.0373751
-0.0303673
-0.0541748
-0.00948382
0.00481845
0.00473116
-0.0365694
-0.0535813
0.0414167
-0.0279937
0.0194903
-0.0231358
-0.0242829
-0.0446243
0.0145783
0.0308381
0.0140239
-0.00357839
0.00929237
-0.0382576
-0.00545995
0.00580732
0.0429569
-0.029119
0.0200244
0.0570221
0.0312919
-0.0558416
0.034309
0.000171729
-0.0399934
-0.00633029
0.00271785
0.0186159
0.0309323
-0.00611908
-0.054224
0.0787064
0.0079203
0.00685853
-0.000486103
0.0412862
0.0350773
0.0356232
0.0118614
-0.00059502
0.0250875
0.0370773
0.0168651
-0.0101779
-0.0058944
-0.0193515
-0.0105833
0.000582213
0.00267512
0.0449984
0.0180687
0.0146167
0.0129635
0.0111577
0.027993
-0.0285357
-0.0112458
-0.0112218
-0.00578838
0.0314231
0.0139827
-0.0115665
-0.0212254
-0.0169589
0.00396593
-0.0277029
0.0358155
0.00486164
0.0269467
-0.0131202
0.0238681
-0.101121
0.0121359
-0.0257159
0.0105786
0.0333537
0.0303443
0.0266249
0.0229876
-0.00933231
-0.00369127
0.062533
0.00895806
0.000813962
-0.00453609
-0.000664584
-0.00953088
-0.0172818
-0.0288842
0.0275963
-0.0212046
-0.00191303
-0.06465
0.00634794
0.0482623
-0.0345613
0.0491929
0.0214623
0.0281359
0.0162459
-0.0239415
0.0273787
0.0117808
0.0267551
0.0034764
0.0101113
-0.0118083
-0.0755988
0.00506363
0.0267336
-0.0171888
-0.00967861
0.031271
-0.042585
0.0248416
0.0277448
0.00339418
-0.0215585
0.0818339
0.00874872
-0.0231376
0.0821798
0.0118502
-0.0273609
-0.000430107
0.00628624
0.063257
-0.0283203
-0.0105026
-0.0352124
-0.0120249
0.0335476
0.038391
0.0298652
0.00358315
-0.0380281
-0.0288855
0.0613725
0.0210971
-0.0390656
0.00424692
0.0309229
-0.0420582
-0.00132631
0.014485
0.107797
0.0297289
0.0326611
-4.14454e-06
0.00294207
-0.0520073
-0.0519607
0.0495636
0.0164653
-0.0112524
-0.0612629
0.149858
0.0329868
0.101302
0.0441239
-0.0499955
0.101693
-0.272721
-0.068022
0.0251687
0.0450872
0.0196572
0.00701577
-0.0608881
0.0552807
-0.154197
-0.121729
-0.064591
-0.0244892
-0.15028
-0.158238
-0.0935211
0.0486749
0.0351357
0.00280929
-0.0221701
0.0178599
0.0803593
0.121417
-0.095763
-0.0237507
-0.0425569
-0.0960228
0.0482803
-0.00467714
0.0520966
-0.0467744
0.0346461
-0.0192888
0.021663
-0.0166123
-0.0469393
0.0337288
0.0670812
0.0050342
-0.00145484
0.0376762
0.0107543
0.0346292
-0.00216466
-0.0297749
-0.0216878
0.0491961
0.00574634
-0.0244272
0.0151892
-0.0107875
0.0298845
-0.0462133
-0.0129741
0.0138593
0.0134906
-0.0119556
0.00540887
0.0241939
-0.0475802
0.0163613
-0.0304729
-0.00722645
-0.0530686
-0.0117694
0.00612387
-0.0120201
0.0720373
-0.0132909
-0.014531
0.0445945
0.0322129
0.0382369
-0.0558049
0.00225172
-0.00940207
-0.0565938
0.00620811
0.0114088
0.0119474
0.000732133
0.0378689
0.044513
-0.000187674
0.00895652
-0.0121336
-0.000446509
-0.0151427
-0.0254669
-0.0232929
0.00671971
-0.0188695
-0.0206939
0.00790289
0.00221561
-0.0296172
-0.0250843
0.0102828
0.0332599
-0.0315808
-0.013744
0.000130096
-0.0354614
0.0187815
-0.0107898
-0.0217833
0.00370499
0.0207428
0.0154638
0.0255256
-0.0283277
-0.0231677
-0.000613216
0.0179968
-0.0650951
0.0693551
-0.00703097
0.018769
-0.00028407
0.0413882
-0.0233388
0.00939359
-0.00260706
0.00681991
0.0177204
0.0209573
-0.0136996
0.000818786
0.0130137
0.0326867
0.00201974
0.011543
-0.00226203
-7.84443e-05
-0.0115092
0.0176872
0.0478374
-0.029877
0.0513038
-0.0111667
0.00360083
-0.058783
0.00360464
0.00689025
-0.0422764
0.0196594
0.0254156
-0.011898
0.00549854
0.0447678
-0.0013578
-0.0242828
0.00287935
0.0472828
-0.0369997
-0.0481163
-0.0215284
0.026622
-0.00184706
-0.000185393
0.0269497
0.00608309
-0.0205143
0.00684443
-0.0607529
-0.0193928
-0.0271375
-0.0214723
0.0205745
0.03933
0.012698
0.0562656
-0.0208012
-0.00910467
0.00244586
-0.0233574
-0.0430791
-0.0165952
0.00465476
0.00865199
-0.0145764
0.00480157
-0.0633692
-0.0195155
0.0340666
0.0142838
-0.0152443
0.00504984
0.0929904
0.00764584
-0.00097524
0.00852986
0.047711
0.00832476
-0.00571986
-0.00853707
-0.014734
-0.00768789
0.00212293
-0.0105794
0.00367067
-0.0646793
0.00562166
-0.0315956
0.00800236
-0.0126864
-0.0322406
-0.0188939
-0.0207655
0.0299413
0.026068
0.00850049
-0.00276277
0.00510555
-0.0226479
-0.0175536
0.0138773
0.0295245
0.0160052
0.0227714
0.00727611
0.0162176
0.0312956
-0.0137633
0.0319612
-0.0258511
-0.0110974
0.0109032
-0.0088749
-0.00477434
0.0157075
-0.0279901
-0.00693447
-0.00186414
-0.0222025
-0.00158985
-0.026629
-0.0242521
0.031345
0.00253641
-0.00325859
0.0214434
0.0252698
0.0294753
-0.0261452
0.0187809
-0.0136362
0.012341
0.0176904
0.0169535
-0.0185228
0.00213689
-0.0261179
-0.0142197
0.0043833
-0.00377569
0.0411627
0.000311383
0.0478686
-0.0095486
-0.000134005
-0.0199503
0.0104138
-0.00102674
-0.0129064
0.0173261
0.0303809
0.000841942
-0.0753932
0.0368104
0.037506
0.00736285
0.0236192
0.00318554
0.0361731
-0.010235
0.0275546
-0.0515138
0.033902
-0.00284643
-0.0201145
-0.0171144
-0.00621836
0.00577986
-0.00981299
0.0340292
0.0527197
-0.00667084
0.0429026
-0.00206199
0.0360972
-0.0236654
-0.00998047
0.00481417
-0.0276914
0.0196068
-0.0247543
-0.0139634
-0.00690528
-0.00488876
-0.00734591
0.0108545
0.00732989
0.0347654
-0.00183622
-0.0150685
0.0153517
-0.0216387
0.000828158
0.0570184
0.027703
-0.0940086
-0.0167274
0.00962057
0.0123946
-0.000440436
-0.0644964
0.0617675
0.0231099
-0.0228559
0.0212522
0.00351944
-0.00782011
0.0421341
-0.00954982
-0.0264033
-0.0171211
0.0264146
0.00313117
0.0112215
0.0739572
0.00128897
0.00351914
0.00192206
-0.0267993
0.0484134
0.00556287
0.00670017
0.0291201
0.0317946
0.0178887
-0.00212874
-0.00627826
-0.0414209
-0.0447247
-0.00759317
-0.0315013
0.00343319
0.0196229
0.0188082
0.0023007
-0.00333762
-0.00409715
0.0145171
0.00904771
-0.0158891
-0.00242592
0.0212525
-0.00427931
-0.0357741
0.0637355
0.00069541
-0.0186929
0.0231002
-0.0152048
0.0165499
0.0179031
0.0408076
-0.0160339
